Time,Volume,Open,High,Low,Close
2018-11-19 09:01:50,1,112.820,112.820,112.820,112.820
2018-11-19 09:02:00,2,112.823,112.826,112.823,112.826
2018-11-19 09:02:05,1,112.828,112.828,112.828,112.828
2018-11-19 09:02:15,1,112.826,112.826,112.826,112.826
2018-11-19 09:02:30,2,112.828,112.830,112.828,112.830
2018-11-19 09:02:35,5,112.834,112.841,112.834,112.839
2018-11-19 09:02:55,4,112.842,112.844,112.842,112.844
2018-11-19 09:03:00,3,112.842,112.844,112.841,112.841
2018-11-19 09:03:05,1,112.838,112.838,112.838,112.838
2018-11-19 09:03:10,1,112.836,112.836,112.836,112.836
2018-11-19 09:03:15,1,112.832,112.832,112.832,112.832
2018-11-19 09:03:20,2,112.830,112.832,112.830,112.832
2018-11-19 09:03:25,1,112.830,112.830,112.830,112.830
2018-11-19 09:03:30,1,112.827,112.827,112.827,112.827
2018-11-19 09:03:45,6,112.829,112.837,112.829,112.837
2018-11-19 09:03:50,3,112.835,112.840,112.835,112.840
2018-11-19 09:04:00,1,112.842,112.842,112.842,112.842
2018-11-19 09:04:05,4,112.845,112.845,112.840,112.842
2018-11-19 09:04:10,2,112.840,112.843,112.840,112.843
2018-11-19 09:04:20,1,112.841,112.841,112.841,112.841
2018-11-19 09:04:25,2,112.844,112.846,112.844,112.846
2018-11-19 09:04:35,3,112.844,112.844,112.838,112.838
2018-11-19 09:04:40,1,112.842,112.842,112.842,112.842
2018-11-19 09:04:50,1,112.840,112.840,112.840,112.840
2018-11-19 09:04:55,1,112.842,112.842,112.842,112.842
2018-11-19 09:05:00,4,112.844,112.850,112.844,112.848
2018-11-19 09:05:05,2,112.846,112.848,112.846,112.848
2018-11-19 09:05:10,1,112.850,112.850,112.850,112.850
2018-11-19 09:05:25,2,112.848,112.848,112.845,112.845
2018-11-19 09:05:30,2,112.847,112.847,112.845,112.845
2018-11-19 09:05:35,1,112.843,112.843,112.843,112.843
2018-11-19 09:05:40,1,112.846,112.846,112.846,112.846
2018-11-19 09:05:50,2,112.848,112.848,112.846,112.846
2018-11-19 09:05:55,2,112.844,112.846,112.844,112.846
2018-11-19 09:06:05,1,112.848,112.848,112.848,112.848
2018-11-19 09:06:10,1,112.852,112.852,112.852,112.852
2018-11-19 09:06:15,3,112.849,112.849,112.844,112.844
2018-11-19 09:06:55,1,112.842,112.842,112.842,112.842
2018-11-19 09:07:05,1,112.844,112.844,112.844,112.844
2018-11-19 09:07:35,2,112.848,112.850,112.848,112.850
2018-11-19 09:07:45,3,112.848,112.850,112.847,112.847
2018-11-19 09:07:55,1,112.844,112.844,112.844,112.844
2018-11-19 09:08:20,1,112.847,112.847,112.847,112.847
2018-11-19 09:08:30,1,112.844,112.844,112.844,112.844
2018-11-19 09:08:50,1,112.847,112.847,112.847,112.847
2018-11-19 09:09:00,1,112.850,112.850,112.850,112.850
2018-11-19 09:09:20,2,112.847,112.847,112.844,112.844
2018-11-19 09:09:30,1,112.841,112.841,112.841,112.841
2018-11-19 09:09:40,1,112.838,112.838,112.838,112.838
2018-11-19 09:09:45,2,112.842,112.842,112.839,112.839
2018-11-19 09:09:55,3,112.842,112.846,112.842,112.846
2018-11-19 09:10:00,2,112.848,112.852,112.848,112.852
2018-11-19 09:10:20,3,112.849,112.849,112.847,112.849
2018-11-19 09:10:25,1,112.847,112.847,112.847,112.847
2018-11-19 09:10:30,1,112.844,112.844,112.844,112.844
2018-11-19 09:10:40,1,112.842,112.842,112.842,112.842
2018-11-19 09:10:55,4,112.839,112.839,112.832,112.832
2018-11-19 09:11:00,1,112.834,112.834,112.834,112.834
2018-11-19 09:11:05,1,112.837,112.837,112.837,112.837
2018-11-19 09:11:15,2,112.835,112.835,112.832,112.832
2018-11-19 09:11:30,1,112.836,112.836,112.836,112.836
2018-11-19 09:11:35,1,112.832,112.832,112.832,112.832
2018-11-19 09:11:40,1,112.830,112.830,112.830,112.830
2018-11-19 09:11:45,2,112.828,112.830,112.828,112.830
2018-11-19 09:11:50,1,112.833,112.833,112.833,112.833
2018-11-19 09:12:00,1,112.830,112.830,112.830,112.830
2018-11-19 09:12:10,1,112.828,112.828,112.828,112.828
2018-11-19 09:12:15,1,112.826,112.826,112.826,112.826
2018-11-19 09:12:30,3,112.824,112.826,112.824,112.824
2018-11-19 09:12:40,1,112.826,112.826,112.826,112.826
2018-11-19 09:12:45,1,112.823,112.823,112.823,112.823
2018-11-19 09:12:55,2,112.820,112.820,112.818,112.818
2018-11-19 09:13:00,1,112.820,112.820,112.820,112.820
2018-11-19 09:13:15,1,112.822,112.822,112.822,112.822
2018-11-19 09:13:25,3,112.824,112.830,112.824,112.830
2018-11-19 09:13:35,2,112.828,112.828,112.825,112.825
2018-11-19 09:14:05,3,112.828,112.828,112.826,112.828
2018-11-19 09:14:15,1,112.826,112.826,112.826,112.826
2018-11-19 09:14:20,3,112.823,112.825,112.823,112.823
2018-11-19 09:14:25,3,112.826,112.826,112.820,112.820
2018-11-19 09:14:30,1,112.818,112.818,112.818,112.818
2018-11-19 09:14:35,4,112.815,112.817,112.815,112.817
2018-11-19 09:14:40,5,112.820,112.822,112.820,112.820
2018-11-19 09:14:45,3,112.822,112.822,112.818,112.818
2018-11-19 09:14:50,3,112.820,112.824,112.820,112.824
2018-11-19 09:14:55,5,112.822,112.824,112.820,112.822
2018-11-19 09:15:00,3,112.820,112.822,112.820,112.820
2018-11-19 09:15:30,1,112.818,112.818,112.818,112.818
2018-11-19 09:15:35,1,112.820,112.820,112.820,112.820
2018-11-19 09:16:00,2,112.818,112.818,112.815,112.815
2018-11-19 09:16:15,1,112.818,112.818,112.818,112.818
2018-11-19 09:16:30,2,112.820,112.822,112.820,112.822
2018-11-19 09:16:55,1,112.824,112.824,112.824,112.824
2018-11-19 09:17:05,1,112.822,112.822,112.822,112.822
2018-11-19 09:17:15,3,112.820,112.820,112.815,112.815
2018-11-19 09:18:05,1,112.817,112.817,112.817,112.817
2018-11-19 09:18:10,1,112.820,112.820,112.820,112.820
2018-11-19 09:18:45,1,112.817,112.817,112.817,112.817
2018-11-19 09:18:55,1,112.815,112.815,112.815,112.815
2018-11-19 09:19:50,1,112.817,112.817,112.817,112.817
2018-11-19 09:20:05,1,112.815,112.815,112.815,112.815
2018-11-19 09:20:10,1,112.817,112.817,112.817,112.817
2018-11-19 09:20:15,1,112.820,112.820,112.820,112.820
2018-11-19 09:20:20,1,112.822,112.822,112.822,112.822
2018-11-19 09:20:25,1,112.820,112.820,112.820,112.820
2018-11-19 09:20:40,2,112.818,112.818,112.814,112.814
2018-11-19 09:21:20,2,112.812,112.815,112.812,112.815
2018-11-19 09:22:00,1,112.817,112.817,112.817,112.817
2018-11-19 09:22:05,1,112.814,112.814,112.814,112.814
2018-11-19 09:22:20,4,112.812,112.812,112.804,112.804
2018-11-19 09:22:25,1,112.802,112.802,112.802,112.802
2018-11-19 09:22:35,1,112.800,112.800,112.800,112.800
2018-11-19 09:22:40,1,112.802,112.802,112.802,112.802
2018-11-19 09:22:55,2,112.805,112.808,112.805,112.808
2018-11-19 09:23:00,2,112.810,112.810,112.808,112.808
2018-11-19 09:23:10,2,112.810,112.810,112.808,112.808
2018-11-19 09:23:20,1,112.810,112.810,112.810,112.810
2018-11-19 09:23:25,1,112.808,112.808,112.808,112.808
2018-11-19 09:23:40,2,112.806,112.806,112.803,112.803
2018-11-19 09:23:45,3,112.805,112.808,112.805,112.805
2018-11-19 09:23:55,2,112.803,112.803,112.800,112.800
2018-11-19 09:24:05,3,112.798,112.801,112.798,112.798
2018-11-19 09:24:20,1,112.801,112.801,112.801,112.801
2018-11-19 09:24:25,1,112.798,112.798,112.798,112.798
2018-11-19 09:24:30,1,112.801,112.801,112.801,112.801
2018-11-19 09:26:30,2,112.804,112.806,112.804,112.806
2018-11-19 09:26:35,1,112.809,112.809,112.809,112.809
2018-11-19 09:26:45,1,112.811,112.811,112.811,112.811
2018-11-19 09:26:50,1,112.814,112.814,112.814,112.814
2018-11-19 09:27:10,3,112.811,112.811,112.806,112.806
2018-11-19 09:27:15,1,112.804,112.804,112.804,112.804
2018-11-19 09:27:30,1,112.800,112.800,112.800,112.800
2018-11-19 09:27:35,1,112.802,112.802,112.802,112.802
2018-11-19 09:27:40,2,112.800,112.800,112.798,112.798
2018-11-19 09:27:45,2,112.796,112.796,112.794,112.794
2018-11-19 09:27:50,1,112.796,112.796,112.796,112.796
2018-11-19 09:28:05,1,112.798,112.798,112.798,112.798
2018-11-19 09:28:15,1,112.800,112.800,112.800,112.800
2018-11-19 09:28:45,1,112.803,112.803,112.803,112.803
2018-11-19 09:28:55,1,112.800,112.800,112.800,112.800
2018-11-19 09:29:10,2,112.803,112.803,112.800,112.800
2018-11-19 09:29:15,5,112.802,112.813,112.802,112.813
2018-11-19 09:29:20,3,112.816,112.816,112.810,112.810
2018-11-19 09:29:25,2,112.812,112.814,112.812,112.814
2018-11-19 09:29:30,3,112.812,112.812,112.808,112.808
2018-11-19 09:29:40,2,112.810,112.810,112.808,112.808
2018-11-19 09:29:55,1,112.806,112.806,112.806,112.806
2018-11-19 09:30:00,4,112.803,112.803,112.796,112.796
2018-11-19 09:30:10,2,112.798,112.798,112.796,112.796
2018-11-19 09:30:35,1,112.793,112.793,112.793,112.793
2018-11-19 09:30:45,1,112.796,112.796,112.796,112.796
2018-11-19 09:30:55,1,112.798,112.798,112.798,112.798
2018-11-19 09:31:00,1,112.800,112.800,112.800,112.800
2018-11-19 09:31:05,1,112.802,112.802,112.802,112.802
2018-11-19 09:31:15,1,112.800,112.800,112.800,112.800
2018-11-19 09:31:20,1,112.798,112.798,112.798,112.798
2018-11-19 09:31:30,1,112.796,112.796,112.796,112.796
2018-11-19 09:31:35,2,112.798,112.798,112.796,112.796
2018-11-19 09:31:40,4,112.794,112.794,112.786,112.786
2018-11-19 09:31:45,2,112.784,112.784,112.782,112.782
2018-11-19 09:31:50,3,112.784,112.786,112.784,112.784
2018-11-19 09:31:55,1,112.786,112.786,112.786,112.786
2018-11-19 09:32:05,1,112.784,112.784,112.784,112.784
2018-11-19 09:32:10,1,112.786,112.786,112.786,112.786
2018-11-19 09:32:15,2,112.789,112.792,112.789,112.792
2018-11-19 09:32:25,1,112.794,112.794,112.794,112.794
2018-11-19 09:32:35,1,112.792,112.792,112.792,112.792
2018-11-19 09:32:45,1,112.788,112.788,112.788,112.788
2018-11-19 09:32:55,1,112.786,112.786,112.786,112.786
2018-11-19 09:33:00,1,112.789,112.789,112.789,112.789
2018-11-19 09:33:05,2,112.786,112.786,112.784,112.784
2018-11-19 09:33:10,1,112.782,112.782,112.782,112.782
2018-11-19 09:33:15,1,112.778,112.778,112.778,112.778
2018-11-19 09:33:40,3,112.776,112.778,112.776,112.776
2018-11-19 09:33:45,1,112.773,112.773,112.773,112.773
2018-11-19 09:33:55,1,112.775,112.775,112.775,112.775
2018-11-19 09:34:05,2,112.778,112.780,112.778,112.780
2018-11-19 09:34:20,1,112.783,112.783,112.783,112.783
2018-11-19 09:34:30,1,112.780,112.780,112.780,112.780
2018-11-19 09:34:35,1,112.778,112.778,112.778,112.778
2018-11-19 09:34:50,1,112.776,112.776,112.776,112.776
2018-11-19 09:34:55,1,112.772,112.772,112.772,112.772
2018-11-19 09:35:00,4,112.770,112.772,112.768,112.772
2018-11-19 09:35:10,1,112.775,112.775,112.775,112.775
2018-11-19 09:35:20,2,112.778,112.780,112.778,112.780
2018-11-19 09:35:35,1,112.777,112.777,112.777,112.777
2018-11-19 09:35:50,2,112.774,112.774,112.772,112.772
2018-11-19 09:36:15,1,112.769,112.769,112.769,112.769
2018-11-19 09:36:20,1,112.772,112.772,112.772,112.772
2018-11-19 09:36:30,1,112.774,112.774,112.774,112.774
2018-11-19 09:37:10,3,112.772,112.772,112.767,112.767
2018-11-19 09:37:20,2,112.764,112.764,112.762,112.762
2018-11-19 09:37:35,1,112.759,112.759,112.759,112.759
2018-11-19 09:37:40,2,112.756,112.756,112.754,112.754
2018-11-19 09:38:10,3,112.756,112.761,112.756,112.761
2018-11-19 09:38:20,2,112.758,112.760,112.758,112.760
2018-11-19 09:38:30,1,112.758,112.758,112.758,112.758
2018-11-19 09:38:35,3,112.756,112.756,112.750,112.750
2018-11-19 09:38:40,1,112.748,112.748,112.748,112.748
2018-11-19 09:38:50,1,112.750,112.750,112.750,112.750
2018-11-19 09:38:55,1,112.748,112.748,112.748,112.748
2018-11-19 09:39:05,2,112.746,112.748,112.746,112.748
2018-11-19 09:39:10,3,112.746,112.748,112.745,112.745
2018-11-19 09:39:20,3,112.748,112.748,112.745,112.748
2018-11-19 09:39:25,2,112.746,112.746,112.744,112.744
2018-11-19 09:39:30,5,112.741,112.746,112.738,112.746
2018-11-19 09:39:35,1,112.744,112.744,112.744,112.744
2018-11-19 09:39:40,1,112.746,112.746,112.746,112.746
2018-11-19 09:39:45,1,112.744,112.744,112.744,112.744
2018-11-19 09:39:50,1,112.742,112.742,112.742,112.742
2018-11-19 09:40:05,1,112.744,112.744,112.744,112.744
2018-11-19 09:40:10,2,112.747,112.747,112.744,112.744
2018-11-19 09:40:20,2,112.742,112.742,112.740,112.740
2018-11-19 09:40:25,3,112.737,112.737,112.732,112.732
2018-11-19 09:40:30,3,112.734,112.736,112.734,112.734
2018-11-19 09:40:40,1,112.736,112.736,112.736,112.736
2018-11-19 09:41:30,1,112.739,112.739,112.739,112.739
2018-11-19 09:41:35,1,112.736,112.736,112.736,112.736
2018-11-19 09:41:40,3,112.734,112.734,112.730,112.730
2018-11-19 09:41:45,1,112.732,112.732,112.732,112.732
2018-11-19 09:41:55,1,112.729,112.729,112.729,112.729
2018-11-19 09:42:25,1,112.732,112.732,112.732,112.732
2018-11-19 09:42:30,2,112.734,112.736,112.734,112.736
2018-11-19 09:42:40,1,112.734,112.734,112.734,112.734
2018-11-19 09:42:45,2,112.736,112.736,112.734,112.734
2018-11-19 09:42:50,1,112.732,112.732,112.732,112.732
2018-11-19 09:43:35,2,112.735,112.738,112.735,112.738
2018-11-19 09:43:40,1,112.734,112.734,112.734,112.734
2018-11-19 09:43:50,2,112.732,112.732,112.730,112.730
2018-11-19 09:43:55,2,112.732,112.732,112.730,112.730
2018-11-19 09:44:05,2,112.727,112.727,112.725,112.725
2018-11-19 09:44:15,1,112.727,112.727,112.727,112.727
2018-11-19 09:44:20,3,112.730,112.732,112.730,112.730
2018-11-19 09:44:25,3,112.728,112.732,112.728,112.732
2018-11-19 09:44:30,3,112.734,112.734,112.730,112.730
2018-11-19 09:44:40,1,112.732,112.732,112.732,112.732
2018-11-19 09:44:55,1,112.734,112.734,112.734,112.734
2018-11-19 09:45:05,1,112.732,112.732,112.732,112.732
2018-11-19 09:45:25,1,112.728,112.728,112.728,112.728
2018-11-19 09:45:30,2,112.730,112.730,112.728,112.728
2018-11-19 09:45:40,2,112.731,112.733,112.731,112.733
2018-11-19 09:46:05,1,112.730,112.730,112.730,112.730
2018-11-19 09:46:10,1,112.728,112.728,112.728,112.728
2018-11-19 09:46:15,1,112.730,112.730,112.730,112.730
2018-11-19 09:46:20,1,112.733,112.733,112.733,112.733
2018-11-19 09:46:25,4,112.731,112.731,112.726,112.729
2018-11-19 09:46:30,1,112.726,112.726,112.726,112.726
2018-11-19 09:46:35,1,112.724,112.724,112.724,112.724
2018-11-19 09:46:45,2,112.722,112.722,112.719,112.719
2018-11-19 09:46:55,3,112.722,112.724,112.722,112.722
2018-11-19 09:47:00,1,112.724,112.724,112.724,112.724
2018-11-19 09:47:05,1,112.721,112.721,112.721,112.721
2018-11-19 09:47:10,2,112.724,112.724,112.721,112.721
2018-11-19 09:47:15,2,112.724,112.724,112.721,112.721
2018-11-19 09:47:20,2,112.724,112.724,112.721,112.721
2018-11-19 09:47:25,2,112.718,112.721,112.718,112.721
2018-11-19 09:47:30,2,112.719,112.721,112.719,112.721
2018-11-19 09:47:35,2,112.724,112.724,112.722,112.722
2018-11-19 09:47:50,1,112.719,112.719,112.719,112.719
2018-11-19 09:48:00,2,112.716,112.716,112.714,112.714
2018-11-19 09:48:15,1,112.711,112.711,112.711,112.711
2018-11-19 09:48:20,4,112.708,112.708,112.706,112.706
2018-11-19 09:48:25,1,112.704,112.704,112.704,112.704
2018-11-19 09:48:30,3,112.706,112.710,112.706,112.710
2018-11-19 09:48:40,1,112.712,112.712,112.712,112.712
2018-11-19 09:48:50,2,112.715,112.715,112.713,112.713
2018-11-19 09:48:55,2,112.716,112.718,112.716,112.718
2018-11-19 09:49:00,1,112.720,112.720,112.720,112.720
2018-11-19 09:49:15,4,112.723,112.723,112.720,112.720
2018-11-19 09:49:20,1,112.724,112.724,112.724,112.724
2018-11-19 09:49:25,1,112.722,112.722,112.722,112.722
2018-11-19 09:49:30,2,112.724,112.724,112.721,112.721
2018-11-19 09:49:40,1,112.724,112.724,112.724,112.724
2018-11-19 09:49:45,1,112.721,112.721,112.721,112.721
2018-11-19 09:49:50,1,112.719,112.719,112.719,112.719
2018-11-19 09:49:55,1,112.716,112.716,112.716,112.716
2018-11-19 09:50:00,2,112.714,112.714,112.712,112.712
2018-11-19 09:50:05,2,112.710,112.712,112.710,112.712
2018-11-19 09:50:10,1,112.714,112.714,112.714,112.714
2018-11-19 09:50:20,2,112.712,112.712,112.709,112.709
2018-11-19 09:50:25,2,112.707,112.707,112.704,112.704
2018-11-19 09:50:35,1,112.706,112.706,112.706,112.706
2018-11-19 09:50:40,1,112.704,112.704,112.704,112.704
2018-11-19 09:50:45,2,112.700,112.700,112.698,112.698
2018-11-19 09:50:55,1,112.700,112.700,112.700,112.700
2018-11-19 09:51:00,1,112.704,112.704,112.704,112.704
2018-11-19 09:51:05,1,112.700,112.700,112.700,112.700
2018-11-19 09:51:10,1,112.698,112.698,112.698,112.698
2018-11-19 09:51:25,1,112.696,112.696,112.696,112.696
2018-11-19 09:51:30,2,112.694,112.694,112.692,112.692
2018-11-19 09:51:35,2,112.694,112.696,112.694,112.696
2018-11-19 09:51:50,1,112.698,112.698,112.698,112.698
2018-11-19 09:52:25,1,112.700,112.700,112.700,112.700
2018-11-19 09:52:30,1,112.698,112.698,112.698,112.698
2018-11-19 09:52:45,2,112.695,112.697,112.695,112.697
2018-11-19 09:52:50,1,112.695,112.695,112.695,112.695
2018-11-19 09:52:55,3,112.698,112.698,112.695,112.697
2018-11-19 09:53:10,1,112.695,112.695,112.695,112.695
2018-11-19 09:53:20,3,112.692,112.692,112.687,112.687
2018-11-19 09:53:25,2,112.690,112.690,112.688,112.688
2018-11-19 09:53:35,1,112.690,112.690,112.690,112.690
2018-11-19 09:53:40,1,112.692,112.692,112.692,112.692
2018-11-19 09:53:45,1,112.695,112.695,112.695,112.695
2018-11-19 09:53:55,2,112.697,112.697,112.695,112.695
2018-11-19 09:54:00,1,112.692,112.692,112.692,112.692
2018-11-19 09:54:10,1,112.694,112.694,112.694,112.694
2018-11-19 09:54:20,1,112.697,112.697,112.697,112.697
2018-11-19 09:55:00,1,112.695,112.695,112.695,112.695
2018-11-19 09:55:05,2,112.697,112.697,112.695,112.695
2018-11-19 09:55:15,2,112.692,112.692,112.690,112.690
2018-11-19 09:55:25,2,112.692,112.695,112.692,112.695
2018-11-19 09:55:30,1,112.697,112.697,112.697,112.697
2018-11-19 09:55:35,2,112.694,112.694,112.692,112.692
2018-11-19 09:55:40,6,112.690,112.690,112.680,112.682
2018-11-19 09:55:50,7,112.684,112.688,112.680,112.680
2018-11-19 09:56:00,8,112.678,112.678,112.668,112.670
2018-11-19 09:56:05,1,112.674,112.674,112.674,112.674
2018-11-19 09:56:10,2,112.671,112.671,112.668,112.668
2018-11-19 09:56:20,3,112.670,112.676,112.670,112.676
2018-11-19 09:56:30,2,112.674,112.676,112.674,112.676
2018-11-19 09:56:35,3,112.674,112.674,112.670,112.670
2018-11-19 09:56:40,1,112.672,112.672,112.672,112.672
2018-11-19 09:56:50,4,112.670,112.672,112.670,112.672
2018-11-19 09:56:55,2,112.669,112.671,112.669,112.671
2018-11-19 09:57:05,1,112.668,112.668,112.668,112.668
2018-11-19 09:57:20,2,112.666,112.666,112.664,112.664
2018-11-19 09:57:35,2,112.666,112.666,112.664,112.664
2018-11-19 09:57:40,4,112.666,112.668,112.664,112.664
2018-11-19 09:57:45,2,112.666,112.668,112.666,112.668
2018-11-19 09:58:00,2,112.671,112.671,112.668,112.668
2018-11-19 09:58:15,5,112.666,112.666,112.656,112.656
2018-11-19 09:58:25,1,112.658,112.658,112.658,112.658
2018-11-19 09:58:30,1,112.660,112.660,112.660,112.660
2018-11-19 09:58:35,3,112.663,112.663,112.658,112.658
2018-11-19 09:58:55,1,112.661,112.661,112.661,112.661
2018-11-19 09:59:00,8,112.658,112.658,112.648,112.650
2018-11-19 09:59:05,3,112.648,112.648,112.646,112.648
2018-11-19 09:59:10,1,112.650,112.650,112.650,112.650
2018-11-19 09:59:15,4,112.652,112.655,112.650,112.650
2018-11-19 09:59:20,4,112.652,112.652,112.648,112.650
2018-11-19 09:59:25,2,112.653,112.653,112.651,112.651
2018-11-19 09:59:35,3,112.654,112.656,112.654,112.654
2018-11-19 09:59:40,2,112.656,112.658,112.656,112.658
2018-11-19 09:59:45,5,112.656,112.661,112.656,112.660
2018-11-19 09:59:50,1,112.664,112.664,112.664,112.664
2018-11-19 09:59:55,3,112.661,112.662,112.658,112.662
2018-11-19 10:00:00,5,112.658,112.664,112.658,112.664
2018-11-19 10:00:10,2,112.667,112.667,112.665,112.665
2018-11-19 10:00:15,1,112.668,112.668,112.668,112.668
2018-11-19 10:00:20,1,112.665,112.665,112.665,112.665
2018-11-19 10:00:25,2,112.662,112.664,112.662,112.664
2018-11-19 10:00:30,3,112.667,112.667,112.664,112.667
2018-11-19 10:00:50,1,112.670,112.670,112.670,112.670
2018-11-19 10:00:55,3,112.672,112.672,112.670,112.672
2018-11-19 10:01:00,1,112.670,112.670,112.670,112.670
2018-11-19 10:01:05,2,112.667,112.667,112.665,112.665
2018-11-19 10:01:10,2,112.667,112.670,112.667,112.670
2018-11-19 10:01:20,1,112.668,112.668,112.668,112.668
2018-11-19 10:01:30,2,112.670,112.672,112.670,112.672
2018-11-19 10:01:40,2,112.675,112.677,112.675,112.677
2018-11-19 10:01:45,1,112.675,112.675,112.675,112.675
2018-11-19 10:01:55,4,112.672,112.672,112.667,112.670
2018-11-19 10:02:00,4,112.672,112.674,112.669,112.674
2018-11-19 10:02:05,4,112.672,112.672,112.664,112.664
2018-11-19 10:02:15,5,112.661,112.661,112.656,112.656
2018-11-19 10:02:20,3,112.659,112.662,112.658,112.658
2018-11-19 10:02:25,2,112.656,112.656,112.654,112.654
2018-11-19 10:02:30,3,112.652,112.654,112.651,112.651
2018-11-19 10:02:40,1,112.648,112.648,112.648,112.648
2018-11-19 10:02:45,2,112.652,112.654,112.652,112.654
2018-11-19 10:02:50,3,112.656,112.656,112.654,112.656
2018-11-19 10:02:55,4,112.658,112.661,112.656,112.656
2018-11-19 10:03:00,2,112.659,112.659,112.657,112.657
2018-11-19 10:03:05,1,112.659,112.659,112.659,112.659
2018-11-19 10:03:10,4,112.662,112.666,112.662,112.664
2018-11-19 10:03:15,1,112.662,112.662,112.662,112.662
2018-11-19 10:03:20,3,112.658,112.658,112.654,112.654
2018-11-19 10:03:25,4,112.652,112.652,112.646,112.648
2018-11-19 10:03:35,1,112.651,112.651,112.651,112.651
2018-11-19 10:03:45,1,112.648,112.648,112.648,112.648
2018-11-19 10:03:50,5,112.651,112.651,112.645,112.645
2018-11-19 10:03:55,1,112.643,112.643,112.643,112.643
2018-11-19 10:04:00,2,112.645,112.648,112.645,112.648
2018-11-19 10:04:05,3,112.650,112.655,112.650,112.655
2018-11-19 10:04:10,2,112.658,112.658,112.655,112.655
2018-11-19 10:04:15,3,112.658,112.662,112.658,112.662
2018-11-19 10:04:20,1,112.660,112.660,112.660,112.660
2018-11-19 10:04:25,1,112.662,112.662,112.662,112.662
2018-11-19 10:04:45,1,112.664,112.664,112.664,112.664
2018-11-19 10:04:55,2,112.667,112.669,112.667,112.669
2018-11-19 10:05:00,3,112.667,112.667,112.664,112.667
2018-11-19 10:05:05,4,112.670,112.676,112.670,112.676
2018-11-19 10:05:15,3,112.679,112.684,112.679,112.684
2018-11-19 10:05:20,4,112.682,112.682,112.680,112.680
2018-11-19 10:05:40,1,112.677,112.677,112.677,112.677
2018-11-19 10:05:50,4,112.680,112.682,112.680,112.682
2018-11-19 10:06:00,2,112.679,112.682,112.679,112.682
2018-11-19 10:06:05,4,112.679,112.679,112.674,112.676
2018-11-19 10:06:15,1,112.679,112.679,112.679,112.679
2018-11-19 10:06:25,1,112.676,112.676,112.676,112.676
2018-11-19 10:06:30,1,112.679,112.679,112.679,112.679
2018-11-19 10:06:35,2,112.682,112.682,112.679,112.679
2018-11-19 10:07:05,1,112.682,112.682,112.682,112.682
2018-11-19 10:07:15,1,112.684,112.684,112.684,112.684
2018-11-19 10:07:20,2,112.686,112.686,112.684,112.684
2018-11-19 10:07:45,2,112.686,112.689,112.686,112.689
2018-11-19 10:07:50,3,112.692,112.694,112.691,112.691
2018-11-19 10:08:20,1,112.689,112.689,112.689,112.689
2018-11-19 10:08:35,3,112.691,112.694,112.691,112.692
2018-11-19 10:08:40,1,112.694,112.694,112.694,112.694
2018-11-19 10:08:55,2,112.692,112.694,112.692,112.694
2018-11-19 10:09:00,2,112.691,112.691,112.689,112.689
2018-11-19 10:09:10,1,112.691,112.691,112.691,112.691
2018-11-19 10:09:15,1,112.688,112.688,112.688,112.688
2018-11-19 10:09:20,2,112.686,112.686,112.684,112.684
2018-11-19 10:09:25,2,112.686,112.686,112.684,112.684
2018-11-19 10:09:30,1,112.681,112.681,112.681,112.681
2018-11-19 10:09:35,2,112.678,112.681,112.678,112.681
2018-11-19 10:09:40,1,112.684,112.684,112.684,112.684
2018-11-19 10:09:55,3,112.682,112.682,112.679,112.682
2018-11-19 10:10:00,3,112.679,112.679,112.674,112.674
2018-11-19 10:10:05,3,112.670,112.673,112.670,112.670
2018-11-19 10:10:10,1,112.672,112.672,112.672,112.672
2018-11-19 10:10:30,4,112.676,112.682,112.676,112.682
2018-11-19 10:10:35,2,112.685,112.685,112.683,112.683
2018-11-19 10:10:40,2,112.685,112.685,112.683,112.683
2018-11-19 10:10:50,1,112.680,112.680,112.680,112.680
2018-11-19 10:10:55,1,112.682,112.682,112.682,112.682
2018-11-19 10:11:00,2,112.685,112.688,112.685,112.688
2018-11-19 10:11:05,2,112.685,112.688,112.685,112.688
2018-11-19 10:11:35,1,112.686,112.686,112.686,112.686
2018-11-19 10:11:40,1,112.683,112.683,112.683,112.683
2018-11-19 10:11:45,1,112.680,112.680,112.680,112.680
2018-11-19 10:11:55,1,112.682,112.682,112.682,112.682
2018-11-19 10:12:15,2,112.686,112.688,112.686,112.688
2018-11-19 10:12:20,1,112.686,112.686,112.686,112.686
2018-11-19 10:12:25,1,112.688,112.688,112.688,112.688
2018-11-19 10:12:30,4,112.690,112.692,112.688,112.688
2018-11-19 10:12:35,3,112.686,112.686,112.680,112.680
2018-11-19 10:12:40,2,112.678,112.680,112.678,112.680
2018-11-19 10:12:50,2,112.678,112.678,112.675,112.675
2018-11-19 10:12:55,4,112.677,112.680,112.675,112.680
2018-11-19 10:13:00,2,112.678,112.678,112.676,112.676
2018-11-19 10:13:05,1,112.678,112.678,112.678,112.678
2018-11-19 10:13:10,3,112.680,112.685,112.680,112.685
2018-11-19 10:13:15,4,112.688,112.694,112.688,112.694
2018-11-19 10:13:20,1,112.692,112.692,112.692,112.692
2018-11-19 10:13:30,1,112.694,112.694,112.694,112.694
2018-11-19 10:13:35,3,112.698,112.698,112.695,112.697
2018-11-19 10:13:40,2,112.700,112.702,112.700,112.702
2018-11-19 10:13:45,2,112.700,112.702,112.700,112.702
